,ZIPCODE,TIME1,TIME2,VIS1,VIS2,XRN1,XRN2,XRN3,XRN4,XRN5,VAR1,VAR2,VAR3,VAR4,VAR5,TRN_AMT,TOTAL_TRN_AMT,target
310,107,16,16,0,0,1,1,1,0,1,3,0,-15.496,10,0,38.85,38.85,0
311,362,13,13,0,0,0,0,0,0,2,0,1,45.64,19,0,12.95,12.95,0
312,630,11,11,0,0,1,1,1,0,1,3,0,15.768,11,0,12.95,12.95,0
313,600,14,14,0,0,0,0,0,0,1,3,0,-108.448,7,2,12.95,12.95,0
314,675,20,20,1,0,0,0,1,0,1,2,1,21.232,20,0,38.85,38.85,0
315,123,0,0,0,0,0,0,0,0,1,3,1,13.224,18,3,38.85,38.85,0
316,601,22,22,0,0,0,1,0,0,1,3,1,59.032,17,0,38.85,38.85,0
317,113,20,20,0,0,0,0,0,0,2,3,1,6.704,19,1,12.95,12.95,0
318,602,21,21,0,0,0,0,0,0,1,2,0,39.016,22,0,12.95,12.95,0
319,308,11,11,0,0,1,1,1,0,1,3,1,-7.024,15,0,10.36,10.36,0
320,112,9,9,0,0,0,0,1,0,1,3,1,-14.912,18,2,10.36,10.36,0
321,600,7,7,0,0,1,1,1,0,1,2,0,-10.768,29,4,12.95,12.95,1
322,655,18,18,0,0,1,0,0,0,1,2,0,42.072,8,0,12.95,12.95,0
323,655,11,11,1,0,0,1,1,0,1,3,0,-107.328,7,0,38.85,38.85,0
324,672,23,23,0,0,0,0,1,0,1,2,0,14.472,9,0,31.08,31.08,0
325,120,16,16,0,0,1,0,0,1,1,0,0,-9.952,12,0,10.36,10.36,0
326,116,14,14,1,0,1,0,0,0,1,3,0,10.856,9,9,20.72,20.72,0
327,166,18,18,1,0,0,1,1,0,1,3,1,21.368,22,0,12.95,12.95,0
328,670,20,20,0,0,1,0,0,0,2,2,1,-12.744,11,4,31.08,31.08,0
329,685,11,11,0,0,0,1,1,0,1,3,1,45.352,21,2,12.95,12.95,0
330,355,23,23,0,0,1,1,1,0,1,3,0,-29.504,6,0,12.95,12.95,0
331,166,11,11,0,0,1,1,0,0,1,0,1,-4.448,10,0,49.95,49.95,0
332,680,20,20,0,0,0,0,0,0,1,2,0,-16.768,21,4,12.95,12.95,0
333,601,14,14,0,0,1,0,0,0,1,2,0,34.184,9,2,12.95,12.95,0
334,166,21,21,0,0,0,1,1,0,1,2,0,3.784,25,1,12.95,12.95,0
335,120,10,10,0,0,0,1,0,0,1,3,1,1.12,19,0,12.95,12.95,0
336,117,13,13,0,0,1,0,0,0,1,3,0,4.352,7,2,12.95,12.95,0
337,127,11,11,0,0,1,0,0,0,2,0,0,-69.376,10,0,12.95,12.95,0
338,670,15,15,0,0,1,0,0,0,1,4,0,-43.824,19,0,0.0,0.0,0
339,308,18,18,0,0,1,0,1,0,1,3,0,-23.856,8,2,25.9,25.9,0
340,600,0,0,0,0,1,1,0,0,1,3,0,4.024,9,9,10.36,10.36,0
341,675,0,0,0,0,1,0,0,0,1,3,0,49.976,8,0,38.85,38.85,0
342,601,14,14,0,0,1,1,1,0,1,1,0,17.608,11,0,59.4,59.4,0
343,430,21,21,0,0,1,1,1,0,1,2,0,-28.216,21,1,49.95,49.95,0
344,677,15,15,0,0,0,1,1,0,1,1,1,-42.656,17,0,38.85,38.85,0
345,634,12,12,0,0,0,1,1,0,1,0,0,-7.304,20,0,49.95,49.95,0
346,685,19,19,0,0,0,1,1,0,1,2,0,18.456,27,0,49.95,49.95,0
347,614,10,10,0,0,1,1,0,0,1,2,0,15.68,9,1,38.85,38.85,0
348,385,15,15,0,0,1,0,1,0,1,3,0,-11.968,13,2,12.95,12.95,0
349,118,22,22,0,0,0,0,1,0,1,3,0,28.464,20,0,12.95,12.95,0
350,693,7,7,0,0,1,1,0,0,1,0,0,5.632,20,0,12.95,12.95,0
351,647,18,18,1,0,0,0,1,0,1,3,0,32.712,25,0,38.85,38.85,0
352,398,8,8,0,0,1,1,1,0,1,3,0,25.768,7,2,38.85,38.85,0
353,625,17,17,0,0,1,1,1,0,1,3,0,-6.616,9,9,12.95,12.95,0
354,667,17,17,0,0,1,0,0,0,1,3,1,28.504,10,0,38.85,38.85,0
355,614,11,11,0,0,0,1,1,0,2,3,0,-2.184,9,1,38.85,38.85,0
356,685,0,0,0,0,0,1,1,0,1,4,1,9.328,9,3,38.85,38.85,0
357,630,9,9,0,0,0,1,1,0,1,3,0,12.664,17,0,38.85,38.85,0
358,110,12,12,0,0,0,0,0,0,1,3,0,32.888,15,0,38.85,38.85,0
359,369,23,23,1,0,0,0,0,0,1,3,1,36.08,19,0,12.95,12.95,0
360,601,17,17,0,0,0,1,1,0,1,3,1,14.816,8,0,38.85,38.85,0
361,105,22,22,0,0,1,0,0,0,1,0,0,31.992,11,2,12.95,12.95,0
362,685,19,19,0,0,0,0,0,0,2,3,0,23.624,6,0,12.95,12.95,0
363,428,9,9,0,0,1,1,1,0,1,3,1,6.352,7,0,38.85,38.85,0
364,110,1,1,0,0,1,0,0,0,1,2,0,28.408,10,0,12.95,12.95,0
365,109,18,18,0,0,0,1,0,0,1,2,1,-24.6,19,0,38.85,38.85,0
366,670,7,7,0,0,0,0,1,0,1,3,0,24.072,20,2,12.95,12.95,1
367,685,15,15,0,0,0,1,0,0,1,3,1,-9.944,22,2,38.85,38.85,0
368,672,13,13,0,0,0,1,1,0,1,3,1,8.072,15,3,10.36,10.36,0
369,369,16,16,1,0,1,0,0,0,2,3,1,18.856,10,3,11.01,11.01,0
370,675,7,7,0,0,1,0,0,0,1,0,0,-28.52,10,2,12.95,12.95,0
371,308,13,13,0,0,1,0,0,0,1,3,1,38.32,8,2,12.95,12.95,0
372,614,3,3,0,0,0,1,1,0,1,2,0,15.64,22,0,49.95,49.95,0
373,664,12,12,0,0,0,1,1,0,1,3,1,-38.496,11,0,12.95,12.95,0
374,119,15,15,1,0,1,0,0,0,1,2,0,20.88,9,0,38.85,38.85,0
375,108,23,23,0,0,1,0,0,0,1,2,0,7.408,9,4,38.85,38.85,0
376,630,18,18,0,0,0,0,0,0,1,0,1,-0.696,21,2,12.95,12.95,0
377,166,6,6,0,0,1,0,1,0,1,2,1,-18.64,8,2,38.85,38.85,0
378,600,13,13,0,0,1,0,0,0,1,2,1,1.992,22,0,25.9,25.9,0
379,101,17,17,1,0,0,1,0,0,1,3,1,52.464,25,0,12.95,12.95,0
380,108,22,22,0,0,1,0,0,0,1,2,0,43.904,10,0,38.85,38.85,0
381,685,19,19,0,0,0,1,1,0,3,4,1,-47.32,8,0,38.85,38.85,0
382,685,19,19,0,0,0,1,0,0,1,0,1,10.472,16,0,38.85,38.85,0
383,630,9,9,0,0,0,0,0,0,2,0,0,-4.272,10,2,12.95,12.95,0
384,105,12,12,0,0,0,0,1,0,1,2,0,-57.48,27,0,12.95,12.95,0
385,119,15,15,0,0,1,0,0,0,1,2,0,29.568,7,0,12.95,12.95,0
386,672,8,8,1,0,0,1,0,0,1,2,1,40.272,8,0,49.95,49.95,0
387,398,11,11,1,0,1,0,0,0,1,4,0,30.392,7,4,12.95,12.95,0
388,688,18,18,0,0,1,1,1,0,2,3,0,59.208,9,0,12.95,12.95,0
389,689,9,9,0,0,1,0,0,0,1,3,0,-15.688,28,0,12.95,12.95,0
390,685,11,11,0,0,1,0,1,0,1,3,0,28.264,16,0,11.01,11.01,0
391,166,17,17,0,0,0,1,0,0,1,0,0,43.856,14,0,12.95,12.95,0
392,649,15,15,0,0,1,0,0,0,3,2,0,-0.008,10,0,11.01,11.01,0
393,308,2,2,0,0,0,1,0,0,1,2,0,16.944,11,0,38.85,38.85,0
394,128,11,11,0,0,0,0,0,0,1,3,0,44.616,23,0,38.85,38.85,0
395,693,1,1,0,0,1,0,0,0,2,2,0,11.536,7,2,11.01,11.01,0
396,386,8,8,0,0,1,0,0,0,1,3,0,37.312,9,8,38.85,38.85,0
397,122,15,15,0,0,1,0,1,0,1,3,1,-16.64,8,0,10.36,10.36,0
398,685,20,20,0,0,0,0,0,0,2,3,0,-15.656,22,0,12.95,12.95,0
399,428,15,15,0,0,1,1,1,0,1,0,0,22.456,8,1,11.01,11.01,0
400,110,12,12,0,0,1,0,0,0,1,3,0,44.568,26,0,38.85,38.85,0
401,644,9,9,0,0,0,1,0,0,2,3,1,-17.536,23,0,10.36,10.36,0
402,104,11,11,0,0,1,1,0,0,1,2,0,23.64,11,0,20.72,20.72,0
403,685,20,20,0,0,0,0,0,0,1,0,1,25.056,25,0,25.9,25.9,0
404,614,8,8,0,0,1,0,0,0,1,3,1,-10.648,7,2,12.95,12.95,0
405,685,16,16,0,0,1,0,0,1,2,3,1,9.968,9,9,12.95,12.95,0
406,398,17,17,0,0,0,1,1,0,1,3,0,22.616,20,1,38.85,38.85,0
407,601,9,9,0,0,1,1,0,0,2,3,0,-23.848,8,2,38.85,38.85,0
408,362,11,11,0,0,1,1,1,0,2,3,1,12.944,9,0,12.95,12.95,0
409,166,13,13,0,0,1,0,1,0,1,2,0,2.44,9,9,12.95,12.95,0
410,630,18,18,0,0,0,0,0,0,1,2,1,36.992,25,0,12.95,12.95,0
411,450,21,21,0,0,1,0,1,0,2,3,0,11.096,11,2,12.95,12.95,0
412,128,20,20,0,0,1,0,0,0,1,2,0,25.408,12,3,12.95,12.95,0
413,602,8,8,0,0,1,0,0,0,1,0,1,-4.544,9,9,25.9,25.9,0
414,600,17,17,0,0,0,1,1,0,2,3,0,42.672,21,5,12.95,12.95,0
415,398,20,20,0,0,1,1,1,0,1,3,0,-17.912,9,4,38.85,38.85,0
416,450,22,22,0,0,0,1,1,0,1,3,1,25.328,21,0,38.85,38.85,1
417,644,10,10,0,0,1,0,0,0,1,3,0,44.568,11,0,38.85,38.85,0
418,116,17,17,0,0,1,1,1,0,1,3,1,-17.464,8,0,38.85,38.85,0
419,614,9,9,0,0,1,1,1,0,2,0,1,2.792,19,0,25.9,25.9,0
420,362,12,12,0,0,0,0,0,0,1,3,1,-56.568,19,2,12.95,12.95,0
421,398,10,10,0,0,0,1,0,0,1,3,0,-0.744,17,2,12.95,12.95,0
422,398,18,18,0,0,0,1,0,0,2,2,1,37.576,10,0,25.9,25.9,0
423,362,16,16,0,0,0,1,1,0,1,2,0,20.2,30,0,38.85,38.85,0
424,675,11,11,1,0,1,1,1,0,1,3,0,43.232,8,0,38.85,38.85,0
425,106,15,15,0,0,0,0,0,0,1,2,0,-26.648,20,0,38.85,38.85,0
426,355,14,14,0,0,0,1,0,0,1,3,1,-8.896,21,0,12.95,12.95,0
427,601,20,20,1,0,1,1,1,0,1,2,1,32.312,8,6,11.01,11.01,0
428,675,23,23,0,0,0,1,0,0,1,2,0,-15.336,15,0,12.95,12.95,0
429,614,12,12,0,0,1,1,1,0,1,3,1,43.608,8,0,12.95,12.95,0
430,124,11,11,1,0,1,1,1,0,1,2,1,26.096,8,4,38.85,38.85,0
431,655,12,12,1,0,0,0,0,0,1,3,1,36.112,31,0,38.85,38.85,0
432,112,14,14,0,0,0,0,0,0,1,3,0,-11.504,24,0,49.95,49.95,0
433,166,17,17,0,0,1,1,1,0,1,3,0,-20.768,7,0,38.85,38.85,0
434,685,13,13,0,0,0,0,0,0,3,3,1,-12.408,10,0,11.01,11.01,0
435,166,12,12,0,0,1,0,0,0,1,3,1,40.2,12,0,49.95,49.95,0
436,634,15,15,0,0,0,0,0,0,1,3,1,29.616,19,0,12.95,12.95,0
437,614,9,9,0,0,1,1,1,0,3,3,0,-36.048,9,3,10.36,10.36,0
438,166,21,21,0,0,1,1,1,0,1,0,0,24.12,8,0,38.85,38.85,0
439,166,14,14,0,0,1,0,0,0,1,3,0,26.8,11,4,12.95,12.95,0
440,432,16,16,0,0,1,1,1,0,2,2,0,32.136,9,0,25.9,25.9,0
441,600,10,10,0,0,0,0,0,0,1,3,1,-10.944,20,0,11.01,11.01,0
442,685,18,18,0,1,1,0,1,0,3,3,0,10.608,27,0,10.36,10.36,0
443,614,18,18,0,0,1,0,0,0,2,3,0,-15.816,7,4,12.95,12.95,0
444,685,0,0,0,0,1,1,0,0,1,3,0,-76.096,14,4,38.85,38.85,0
445,453,13,13,0,0,1,1,1,0,1,3,0,-40.72,7,0,10.36,10.36,0
446,649,16,16,0,0,0,0,0,0,1,3,0,-20.84,18,0,38.85,38.85,0
447,428,11,11,0,0,0,1,1,0,1,2,0,28.192,22,0,25.9,25.9,0
448,124,19,19,0,0,1,0,0,0,1,3,0,36.824,19,0,10.36,10.36,0
449,369,23,23,0,0,1,1,1,0,1,2,1,39.952,15,0,12.95,12.95,0
450,614,19,19,0,0,1,0,0,0,2,2,0,21.136,10,2,10.36,10.36,0
451,127,17,17,0,0,0,0,0,0,3,3,1,-14.96,8,0,38.85,38.85,0
452,672,10,10,0,0,0,1,1,0,1,3,1,18.704,24,0,49.95,49.95,0
453,369,18,18,0,0,1,1,0,0,2,0,0,-35.048,9,0,12.95,12.95,0
454,685,0,0,0,0,0,0,0,0,2,3,1,40.576,18,0,38.85,38.85,0
455,369,11,11,0,0,0,0,0,0,1,4,1,-17.904,7,0,38.85,38.85,0
456,450,2,2,0,0,0,1,0,0,1,2,0,20.104,25,0,38.85,38.85,0
457,601,14,14,0,0,1,0,1,0,2,2,0,-50.648,25,0,38.85,38.85,0
458,614,16,16,0,0,1,0,0,0,1,0,0,4.84,7,4,12.95,12.95,0
459,685,10,10,0,0,1,1,1,0,3,0,0,-39.792,9,9,12.95,12.95,0
460,362,21,21,0,0,0,0,0,0,1,2,0,-38.072,21,0,38.85,38.85,0
461,117,21,21,0,0,1,1,1,0,1,3,0,32.592,7,0,10.36,10.36,0
462,369,1,1,1,0,0,0,0,0,1,3,1,47.584,22,0,12.95,12.95,0
463,122,14,14,0,0,0,0,0,0,1,4,0,-9.512,7,0,38.85,38.85,0
464,664,7,7,1,0,1,1,1,0,1,3,0,-29.312,17,1,10.36,10.36,0
465,614,9,9,0,0,1,1,1,0,1,3,1,-19.136,9,9,12.95,12.95,0
466,685,17,17,1,0,1,1,1,1,1,3,1,-18.28,10,2,10.36,10.36,0
467,685,21,21,0,0,1,1,1,0,2,2,1,-3.968,10,0,38.85,38.85,0
468,127,16,16,0,0,1,1,1,0,2,3,0,28.632,15,4,12.95,12.95,0
469,629,15,15,0,0,0,0,0,0,2,3,0,36.024,15,0,38.85,38.85,0
470,602,16,16,0,0,1,0,0,0,1,3,1,15.712,6,0,12.95,12.95,0
471,688,20,20,0,0,0,1,0,0,2,3,0,13.904,23,3,12.95,12.95,0
472,101,20,20,0,0,0,1,0,0,1,3,0,1.08,10,0,38.85,38.85,0
473,128,9,9,0,0,1,0,0,0,2,4,1,34.344,6,2,25.9,25.9,0
474,614,16,16,0,0,0,1,0,0,1,3,1,-20.2,18,0,12.95,12.95,0
475,398,12,12,0,0,1,0,0,0,1,3,1,16.736,7,0,38.85,38.85,0
476,428,20,20,0,0,1,0,0,0,2,2,1,1.888,9,0,38.85,38.85,0
477,655,20,20,0,0,1,1,1,0,1,2,0,24.744,21,4,10.36,10.36,0
478,308,16,16,0,0,1,0,0,0,1,4,0,-4.728,8,0,38.85,38.85,0
479,602,17,17,0,0,1,0,0,0,1,2,0,9.76,9,9,12.95,12.95,0
480,644,9,9,0,0,1,1,1,0,1,4,0,17.528,6,1,9.99,9.99,0
481,672,16,16,0,0,1,1,1,0,2,2,0,10.888,7,4,12.95,12.95,0
482,362,19,19,0,0,1,0,0,0,1,0,0,13.864,7,0,12.95,12.95,0
483,398,7,7,0,0,1,1,0,0,1,3,0,23.992,7,2,49.95,49.95,0
484,600,17,17,0,0,1,1,0,0,1,2,1,54.688,22,0,12.95,12.95,0
485,121,15,15,0,0,1,1,0,0,1,3,0,-53.832,17,0,11.01,11.01,0
486,166,18,18,0,0,1,1,0,0,1,3,0,28.168,6,0,31.08,31.08,0
487,649,20,20,0,0,1,1,0,0,1,3,1,-46.408,7,0,38.85,38.85,0
488,634,22,22,0,0,0,1,1,0,2,3,1,30.848,7,2,49.95,49.95,0
489,672,19,19,0,0,1,1,1,0,5,0,0,61.112,8,2,12.95,12.95,0
490,614,21,21,0,0,0,0,0,0,2,0,0,-22.544,9,0,12.95,12.95,0
491,127,13,13,0,0,1,0,0,0,1,3,1,35.6,10,0,38.85,38.85,0
492,390,6,6,0,0,0,0,0,0,1,3,1,-90.272,17,0,38.85,38.85,0
493,664,23,23,0,0,1,1,1,0,2,2,1,38.44,9,9,38.85,38.85,0
494,685,7,7,0,0,0,1,0,0,1,3,0,-21.008,22,0,12.95,12.95,0
495,398,21,21,0,0,0,1,0,0,1,3,0,-30.64,17,0,38.85,38.85,0
496,656,23,23,0,0,0,1,0,0,2,3,0,26.528,16,4,38.85,38.85,0
497,669,15,15,0,0,1,0,0,0,2,2,1,16.512,10,0,12.95,12.95,0
498,614,12,12,0,0,0,0,1,0,1,4,1,11.84,11,0,12.95,12.95,0
499,120,15,15,0,0,0,0,0,0,1,3,1,-16.424,30,0,25.9,25.9,0
500,648,16,16,1,0,1,1,1,0,2,2,0,-13.368,10,3,11.01,11.01,0
501,398,16,16,0,0,1,0,1,0,1,3,1,-18.752,8,2,12.95,12.95,0
502,675,10,10,0,0,1,1,1,0,1,3,1,12.808,10,0,38.85,38.85,0
503,420,15,16,0,0,0,1,1,0,1,2,0,33.592,10,4,38.85,38.85,0
504,432,8,8,0,0,0,1,1,0,1,3,0,-66.984,19,0,38.85,38.85,0
505,685,19,19,0,0,0,1,1,0,1,0,0,28.064,17,4,12.95,12.95,0
506,607,7,7,1,0,1,0,0,0,1,2,0,38.712,10,0,12.95,12.95,0
507,424,12,12,0,0,0,1,1,0,2,0,0,-4.144,9,3,38.85,38.85,0
508,614,16,16,0,0,0,1,0,0,1,4,0,-18.672,7,4,49.95,49.95,0
509,629,21,21,0,0,1,1,1,0,1,3,0,-27.56,8,0,38.85,38.85,0
510,111,0,0,0,0,0,0,0,0,1,0,1,33.472,22,0,38.85,38.85,0
511,112,13,13,1,0,1,1,0,0,1,3,0,43.984,29,0,12.95,12.95,0
512,166,9,9,0,0,0,1,0,0,1,3,0,-14.464,21,0,12.95,12.95,0
513,655,21,21,0,0,1,1,0,0,1,2,0,-51.648,7,5,12.95,12.95,0
514,655,23,23,1,0,0,0,0,0,1,2,0,-20.376,15,0,49.95,49.95,0
515,166,16,16,0,0,0,1,1,0,3,3,0,-29.336,7,0,12.95,12.95,0
516,600,1,1,0,0,1,0,0,0,1,2,0,-31.632,7,0,12.95,12.95,0
517,614,15,15,0,0,0,0,0,0,1,3,1,0.0,23,5,31.08,31.08,0
518,614,10,10,0,0,1,0,1,0,1,3,1,-15.96,9,0,38.85,38.85,0
519,112,23,23,0,0,1,0,0,0,1,3,0,-50.216,11,2,12.95,12.95,1
520,104,21,21,1,0,0,0,0,0,1,3,1,-8.544,23,8,12.95,12.95,0
521,108,9,9,0,0,1,0,0,0,7,2,0,10.768,9,0,12.95,12.95,0
522,614,8,8,0,0,1,0,1,0,1,0,1,-17.544,10,1,38.85,38.85,0
523,428,11,11,0,0,0,0,0,0,1,2,1,45.44,23,0,12.95,12.95,0
524,102,21,21,0,0,0,0,0,0,1,4,0,26.976,8,0,38.85,38.85,0
525,675,17,17,0,0,1,0,0,0,1,3,0,-4.552,9,9,38.85,38.85,0
526,428,18,18,0,0,1,0,0,0,1,0,1,27.44,8,4,12.95,12.95,0
527,122,0,0,0,0,1,1,1,0,1,2,0,38.768,28,0,11.01,11.01,0
528,125,8,8,0,0,0,1,0,0,2,2,0,-0.088,10,5,49.95,49.95,0
529,128,18,18,0,0,1,0,0,0,1,3,0,34.904,9,9,12.95,12.95,0
530,600,12,12,0,0,1,1,0,0,2,2,1,54.984,9,9,12.95,12.95,0
531,308,15,15,0,0,1,1,1,0,1,3,1,4.672,11,0,12.95,12.95,0
532,601,15,15,0,0,1,0,1,0,2,2,1,-7.704,9,0,38.85,38.85,0
533,430,18,18,0,0,1,1,0,0,1,3,1,-10.736,11,0,12.95,12.95,0
534,601,14,14,0,0,1,0,0,0,1,2,1,-28.528,8,0,38.85,38.85,0
535,685,7,7,0,0,1,1,1,0,1,2,0,4.856,8,2,12.95,12.95,0
536,120,19,19,0,0,0,1,0,0,1,3,0,-6.68,20,2,38.85,38.85,0
537,614,16,16,0,0,1,1,1,0,1,2,0,-10.76,7,4,10.36,10.36,0
538,600,15,15,0,1,0,0,0,0,1,2,1,22.44,25,0,38.85,38.85,0
539,116,23,23,0,0,0,1,0,0,1,3,1,25.808,6,0,39.96,39.96,0
540,385,10,10,0,0,1,1,1,0,1,0,0,-24.872,10,5,38.85,38.85,0
541,355,11,11,0,0,1,0,0,0,1,3,0,29.152,20,0,59.4,59.4,0
542,670,16,16,0,0,0,1,0,0,1,0,0,56.888,22,0,31.08,31.08,0
543,670,10,10,0,0,1,1,1,0,1,0,0,-1.048,12,3,12.95,12.95,1
544,672,22,22,0,0,1,1,1,0,2,3,0,17.216,9,0,25.9,25.9,0
545,690,17,17,0,0,1,1,1,0,1,3,0,53.304,21,1,12.95,12.95,0
546,121,22,22,0,0,1,0,0,0,1,3,1,30.2,11,4,38.85,38.85,0
547,685,19,19,0,0,1,1,1,0,1,3,0,14.68,12,0,38.85,38.85,0
548,453,14,14,0,0,0,1,1,0,200,4,1,-72.568,9,4,0.0,0.0,0
549,116,17,17,0,0,1,1,1,0,2,2,1,-34.008,6,0,10.36,10.36,0
550,355,17,17,0,0,0,1,1,0,1,3,1,-18.88,25,1,12.95,12.95,0
551,601,19,19,0,0,1,1,0,0,1,2,1,-9.36,12,0,25.9,25.9,0
552,634,22,22,0,0,1,0,0,0,2,2,1,-23.088,7,1,11.01,11.01,0
553,630,14,14,0,0,1,0,0,0,1,0,0,18.328,18,0,14.95,14.95,0
554,166,12,12,0,0,1,1,0,0,1,2,1,40.456,8,2,12.95,12.95,0
555,672,17,17,0,0,0,1,1,0,1,2,0,-6.872,11,4,10.36,10.36,0
556,166,13,13,0,1,1,1,1,0,1,3,0,-8.952,18,0,38.85,38.85,0
557,675,13,13,0,0,1,1,1,0,2,3,1,13.584,14,2,12.95,12.95,0
558,685,8,8,0,0,0,0,0,0,1,3,0,-13.896,16,0,38.85,38.85,0
559,672,16,16,0,0,1,1,1,0,1,1,1,39.952,9,0,12.95,12.95,0
560,601,16,16,0,0,1,0,0,0,1,3,0,4.28,6,4,38.85,38.85,0
561,685,7,7,0,0,0,0,0,0,1,3,1,43.968,20,0,12.95,12.95,0
562,655,9,9,0,0,1,1,0,0,1,2,0,-6.488,7,0,38.85,38.85,0
563,655,10,10,0,1,0,1,1,0,1,0,0,41.176,16,3,38.85,38.85,0
564,655,15,15,1,0,0,1,1,0,1,2,1,48.264,21,0,12.95,12.95,0
565,118,13,13,0,0,1,1,0,0,1,3,0,-31.712,6,3,49.95,49.95,0
566,675,23,23,0,0,1,0,0,0,1,0,1,22.336,7,2,11.01,11.01,0
567,308,23,23,0,0,0,1,1,0,2,2,1,-2.96,19,0,49.95,49.95,0
568,685,10,10,0,1,1,0,1,0,1,1,1,-70.136,10,0,25.9,25.9,0
569,398,13,13,0,0,1,0,0,0,2,1,1,-0.896,9,9,38.85,38.85,1
570,308,20,20,0,0,1,1,1,0,1,3,0,6.672,8,0,12.95,12.95,0
571,106,14,14,0,0,0,1,1,0,1,3,1,12.328,22,4,49.95,49.95,0
572,420,13,13,0,0,0,0,0,0,1,2,0,-43.928,8,0,38.85,38.85,0
573,430,10,10,0,0,1,0,0,0,2,3,1,43.36,22,0,12.95,12.95,0
574,648,13,13,0,0,1,0,0,0,1,3,1,12.56,6,0,38.85,38.85,0
575,166,0,0,0,1,1,0,0,0,1,3,1,26.808,9,0,12.95,12.95,0
576,672,20,20,0,0,0,1,1,0,1,2,0,18.144,7,0,38.85,38.85,0
577,166,1,1,0,0,1,1,1,0,1,2,0,-39.632,7,0,25.9,25.9,0
578,685,7,7,0,0,1,0,0,0,2,2,1,40.68,10,4,10.36,10.36,0
579,685,20,20,0,0,1,0,0,0,1,4,0,34.952,8,4,20.72,20.72,0
580,685,9,9,0,0,1,1,1,0,1,3,1,24.12,9,9,38.85,38.85,0
581,107,11,11,0,0,0,0,0,0,1,2,1,50.208,26,0,10.36,10.36,0
582,103,19,19,0,0,0,0,0,0,1,3,1,58.824,15,4,38.85,38.85,0
583,649,6,6,0,0,0,1,1,0,1,2,1,20.824,20,1,38.85,38.85,0
584,308,14,14,0,0,1,1,1,0,1,2,0,2.208,23,2,38.85,38.85,0
585,420,15,15,0,0,1,0,0,0,2,3,0,-65.0,8,0,25.9,25.9,0
586,601,11,11,0,0,1,0,0,0,1,0,0,5.24,8,0,12.95,12.95,0
587,398,7,7,0,0,0,1,0,0,1,2,0,-8.88,23,0,38.85,38.85,0
588,675,15,15,0,0,1,0,0,0,1,2,0,-12.096,9,0,20.72,20.72,0
589,166,18,18,0,0,0,0,0,0,1,3,1,-52.64,10,0,38.85,38.85,0
590,648,10,10,1,0,0,1,1,0,1,4,1,19.936,6,0,38.85,38.85,1
591,614,7,7,0,0,0,0,0,0,1,3,0,21.912,16,0,12.95,12.95,0
592,109,22,22,0,0,0,1,0,0,1,0,0,-13.88,26,0,25.9,25.9,0
593,428,8,8,0,0,1,0,0,0,2,0,1,35.552,8,0,38.85,38.85,0
594,117,19,19,0,0,0,1,0,0,1,3,0,-60.248,22,0,38.85,38.85,0
595,108,16,16,1,0,0,0,0,0,1,0,1,24.08,25,0,38.85,38.85,0
596,614,11,11,0,0,1,1,1,0,4,3,0,-4.672,10,0,12.95,12.95,0
597,115,18,18,0,0,1,1,1,0,1,2,1,-26.896,10,0,12.95,12.95,0
598,308,18,18,0,0,0,0,0,0,1,2,1,36.592,34,0,38.85,38.85,0
599,420,11,11,0,0,1,1,1,0,2,3,0,22.104,8,0,10.36,10.36,0
600,308,12,12,0,0,1,0,0,0,1,0,0,20.984,6,5,38.85,38.85,0
601,430,21,21,1,0,1,1,1,0,1,2,1,52.856,9,3,12.95,12.95,0
602,685,9,9,1,0,0,0,0,0,1,4,1,29.056,6,0,12.95,12.95,0
603,122,11,11,0,0,1,1,1,0,2,3,1,40.704,10,0,38.85,38.85,0
604,362,11,11,1,0,0,0,0,0,1,3,1,35.736,22,3,31.08,31.08,0
605,356,15,15,0,0,0,0,0,0,1,4,1,-4.112,21,0,0.0,0.0,0
606,107,14,14,0,0,0,1,0,0,1,3,0,-19.832,16,0,38.85,38.85,0
607,430,19,19,0,0,0,0,0,0,1,3,1,-32.888,20,1,12.95,12.95,0
608,685,12,12,0,0,1,1,1,0,1,3,0,37.744,8,3,25.9,25.9,0
609,683,0,0,0,0,0,0,0,0,1,2,0,-13.336,18,0,12.95,12.95,1
610,602,9,9,0,0,0,1,0,0,1,3,0,-11.544,6,2,49.95,49.95,0
611,655,8,8,0,0,0,0,0,0,1,2,1,38.152,30,0,38.85,38.85,0
612,602,20,20,0,0,0,1,0,0,1,3,1,27.048,13,0,49.95,49.95,0
613,649,17,17,0,0,1,0,0,0,1,2,0,-14.968,9,3,12.95,12.95,0
614,644,10,10,0,0,1,0,0,0,1,3,1,-22.784,10,0,12.95,12.95,0
615,648,8,8,0,0,0,1,0,0,1,0,0,35.616,21,0,12.95,12.95,0
616,398,8,8,0,0,1,1,0,0,2,2,0,26.432,7,0,38.85,38.85,0
617,644,17,17,0,0,1,1,1,0,3278,3,1,29.64,12,0,12.95,12.95,0
618,603,13,13,0,0,0,1,0,0,1,0,0,-42.648,21,0,38.85,38.85,0
619,685,8,8,0,0,1,0,0,0,1,3,0,5.752,11,4,12.95,12.95,0
620,614,20,20,1,0,1,1,1,1,1,3,1,-18.28,10,2,10.36,10.36,0
621,428,5,5,0,0,0,1,1,0,1,3,0,18.352,22,0,49.95,49.95,0
